skos_iris,pwc_uris,labels
http://w3id.org/mlso/vocab/ml_task_type/Classifiercalibration,https://paperswithcode.com/task/classifier-calibration,Classifier calibration
http://w3id.org/mlso/vocab/ml_task_type/Click-ThroughRatePrediction,https://paperswithcode.com/task/click-through-rate-prediction,Click-Through Rate Prediction
http://w3id.org/mlso/vocab/ml_task_type/ClinicalNotePhenotyping,https://paperswithcode.com/task/clinical-note-phenotyping,Clinical Note Phenotyping
http://w3id.org/mlso/vocab/ml_task_type/CliquePrediction,https://paperswithcode.com/task/clique-prediction,Clique Prediction
http://w3id.org/mlso/vocab/ml_task_type/CloneDetection,https://paperswithcode.com/task/clone-detection,Clone Detection
http://w3id.org/mlso/vocab/ml_task_type/ClothesLandmarkDetection,https://paperswithcode.com/task/clothes-landmark-detection,Clothes Landmark Detection
http://w3id.org/mlso/vocab/ml_task_type/CloudDetection,https://paperswithcode.com/task/cloud-detection,Cloud Detection
http://w3id.org/mlso/vocab/ml_task_type/CloudRemoval,https://paperswithcode.com/task/cloud-removal,Cloud Removal
http://w3id.org/mlso/vocab/ml_task_type/ClusteringAlgorithmsEvaluation,https://paperswithcode.com/task/clustering-algorithms-evaluation,Clustering Algorithms Evaluation
http://w3id.org/mlso/vocab/ml_task_type/CoLA,https://paperswithcode.com/task/cola,CoLA
http://w3id.org/mlso/vocab/ml_task_type/CodeClassification,https://paperswithcode.com/task/code-classification,Code Classification
http://w3id.org/mlso/vocab/ml_task_type/CodeCommentGeneration,https://paperswithcode.com/task/code-comment-generation,Code Comment Generation
http://w3id.org/mlso/vocab/ml_task_type/CodeCompletion,https://paperswithcode.com/task/code-completion,Code Completion
http://w3id.org/mlso/vocab/ml_task_type/CodeDocumentationGeneration,https://paperswithcode.com/task/code-documentation-generation,Code Documentation Generation
http://w3id.org/mlso/vocab/ml_task_type/CodeGeneration,https://paperswithcode.com/task/code-generation,Code Generation
http://w3id.org/mlso/vocab/ml_task_type/CodeRepair,https://paperswithcode.com/task/code-repair,Code Repair
http://w3id.org/mlso/vocab/ml_task_type/CodeSearch,https://paperswithcode.com/task/code-search,Code Search
http://w3id.org/mlso/vocab/ml_task_type/CodeSummarization,https://paperswithcode.com/task/code-summarization-1,Code Summarization
http://w3id.org/mlso/vocab/ml_task_type/CodeTranslation,https://paperswithcode.com/task/code-translation,Code Translation
http://w3id.org/mlso/vocab/ml_task_type/CoherenceEvaluation,https://paperswithcode.com/task/coherence-evaluation,Coherence Evaluation
http://w3id.org/mlso/vocab/ml_task_type/CollaborativeFiltering,https://paperswithcode.com/task/collaborative-filtering,Collaborative Filtering
http://w3id.org/mlso/vocab/ml_task_type/ColonCancerDetectionInConfocalLaserMicroscopyImages,https://paperswithcode.com/task/colon-cancer-detection-in-confocal-laser,Colon Cancer Detection In Confocal Laser Microscopy Images
http://w3id.org/mlso/vocab/ml_task_type/ColorImageDenoising,https://paperswithcode.com/task/color-image-denoising,Color Image Denoising
http://w3id.org/mlso/vocab/ml_task_type/ColorMismatchCorrection,https://paperswithcode.com/task/color-mismatch-correction,Color Mismatch Correction
http://w3id.org/mlso/vocab/ml_task_type/ColorectalGlandSegmentation:,https://paperswithcode.com/task/colorectal-gland-segmentation,Colorectal Gland Segmentation:
http://w3id.org/mlso/vocab/ml_task_type/ColorectalPolypsCharacterization,https://paperswithcode.com/task/colorectal-polyps-characterization,Colorectal Polyps Characterization
http://w3id.org/mlso/vocab/ml_task_type/Colorization,https://paperswithcode.com/task/colorization,Colorization
http://w3id.org/mlso/vocab/ml_task_type/ColumnTypeAnnotation,https://paperswithcode.com/task/column-type-annotation,Column Type Annotation
http://w3id.org/mlso/vocab/ml_task_type/ColumnsPropertyAnnotation,https://paperswithcode.com/task/columns-property-annotation,Columns Property Annotation
http://w3id.org/mlso/vocab/ml_task_type/CombinatorialOptimization,https://paperswithcode.com/task/combinatorial-optimization,Combinatorial Optimization
http://w3id.org/mlso/vocab/ml_task_type/CommonsenseKnowledgeBaseConstruction,https://paperswithcode.com/task/commonsense-knowledge-base-construction,Commonsense Knowledge Base Construction
http://w3id.org/mlso/vocab/ml_task_type/CommunityDetection,https://paperswithcode.com/task/community-detection,Community Detection
http://w3id.org/mlso/vocab/ml_task_type/ComplexQueryAnswering,https://paperswithcode.com/task/complex-query-answering,Complex Query Answering
http://w3id.org/mlso/vocab/ml_task_type/ComplexWordIdentification,https://paperswithcode.com/task/complex-word-identification,Complex Word Identification
http://w3id.org/mlso/vocab/ml_task_type/ComponentClassification,https://paperswithcode.com/task/component-classification,Component Classification
http://w3id.org/mlso/vocab/ml_task_type/Compositeactionrecognition,https://paperswithcode.com/task/composite-action-recognition,Composite action recognition
http://w3id.org/mlso/vocab/ml_task_type/CompressiveSensing,https://paperswithcode.com/task/compressive-sensing,Compressive Sensing
http://w3id.org/mlso/vocab/ml_task_type/ComputationalPhenotyping,https://paperswithcode.com/task/computational-phenotyping,Computational Phenotyping
http://w3id.org/mlso/vocab/ml_task_type/ComputedTomography(CT),https://paperswithcode.com/task/computed-tomography-ct,Computed Tomography (CT)
http://w3id.org/mlso/vocab/ml_task_type/Concept-To-TextGeneration,https://paperswithcode.com/task/concept-to-text-generation,Concept-To-Text Generation
http://w3id.org/mlso/vocab/ml_task_type/ConnectiveDetection,https://paperswithcode.com/task/connective-detection,Connective Detection
http://w3id.org/mlso/vocab/ml_task_type/ConnectivityEstimation,https://paperswithcode.com/task/connectivity-estimation,Connectivity Estimation
http://w3id.org/mlso/vocab/ml_task_type/ConstituencyGrammarInduction,https://paperswithcode.com/task/constituency-grammar-induction,Constituency Grammar Induction
http://w3id.org/mlso/vocab/ml_task_type/ConstituencyParsing,https://paperswithcode.com/task/constituency-parsing,Constituency Parsing
http://w3id.org/mlso/vocab/ml_task_type/ContextQueryReformulation,https://paperswithcode.com/task/context-query-reformulation,Context Query Reformulation
http://w3id.org/mlso/vocab/ml_task_type/ContextualEmbeddingforSourceCode,https://paperswithcode.com/task/contextual-embedding-for-source-code,Contextual Embedding for Source Code
http://w3id.org/mlso/vocab/ml_task_type/ContinualLearning,https://paperswithcode.com/task/continual-learning,Continual Learning
http://w3id.org/mlso/vocab/ml_task_type/ContinualPretraining,https://paperswithcode.com/task/continual-pretraining,Continual Pretraining
http://w3id.org/mlso/vocab/ml_task_type/ContinuousAffectEstimation,https://paperswithcode.com/task/continuous-affect-estimation,Continuous Affect Estimation
http://w3id.org/mlso/vocab/ml_task_type/ContinuousControl,https://paperswithcode.com/task/continuous-control,Continuous Control
http://w3id.org/mlso/vocab/ml_task_type/ContourDetection,https://paperswithcode.com/task/contour-detection,Contour Detection
http://w3id.org/mlso/vocab/ml_task_type/ContrastiveLearning,https://paperswithcode.com/task/contrastive-learning,Contrastive Learning
http://w3id.org/mlso/vocab/ml_task_type/ConversationDisentanglement,https://paperswithcode.com/task/conversation-disentanglement,Conversation Disentanglement
http://w3id.org/mlso/vocab/ml_task_type/ConversationalResponseGeneration,https://paperswithcode.com/task/conversational-response-generation,Conversational Response Generation
http://w3id.org/mlso/vocab/ml_task_type/ConversationalResponseSelection,https://paperswithcode.com/task/conversational-response-selection,Conversational Response Selection
http://w3id.org/mlso/vocab/ml_task_type/ConversationalSearch,https://paperswithcode.com/task/conversational-search,Conversational Search
http://w3id.org/mlso/vocab/ml_task_type/ConversationalSentimentQuadrupleExtraction,https://paperswithcode.com/task/conversational-sentiment-quadruple-extraction,Conversational Sentiment Quadruple Extraction
http://w3id.org/mlso/vocab/ml_task_type/CopyDetection,https://paperswithcode.com/task/copy-detection,Copy Detection
http://w3id.org/mlso/vocab/ml_task_type/CorePsychologicalReasoning,https://paperswithcode.com/task/core-psychological-reasoning,Core Psychological Reasoning
http://w3id.org/mlso/vocab/ml_task_type/CoreSetDiscovery,https://paperswithcode.com/task/core-set-discovery,Core Set Discovery
http://w3id.org/mlso/vocab/ml_task_type/CounterfactualDetection,https://paperswithcode.com/task/counterfactual-detection,Counterfactual Detection
http://w3id.org/mlso/vocab/ml_task_type/CounterfactualExplanation,https://paperswithcode.com/task/counterfactual-explanation,Counterfactual Explanation
http://w3id.org/mlso/vocab/ml_task_type/CounterfactualInference,https://paperswithcode.com/task/counterfactual-inference,Counterfactual Inference
http://w3id.org/mlso/vocab/ml_task_type/CounterfactualPlanning,https://paperswithcode.com/task/counterfactual-planning,Counterfactual Planning
http://w3id.org/mlso/vocab/ml_task_type/CrimePrediction,https://paperswithcode.com/task/crime-prediction,Crime Prediction
http://w3id.org/mlso/vocab/ml_task_type/CropClassification,https://paperswithcode.com/task/crop-classification,Crop Classification
http://w3id.org/mlso/vocab/ml_task_type/Cross-DomainIrisPresentationAttackDetection,https://paperswithcode.com/task/cross-domain-iris-presentation-attack,Cross-Domain Iris Presentation Attack Detection
http://w3id.org/mlso/vocab/ml_task_type/Cross-LingualBitextMining,https://paperswithcode.com/task/cross-lingual-bitext-mining,Cross-Lingual Bitext Mining
http://w3id.org/mlso/vocab/ml_task_type/Cross-ModalRetrieval,https://paperswithcode.com/task/cross-modal-retrieval,Cross-Modal Retrieval
http://w3id.org/mlso/vocab/ml_task_type/CrossDocumentCoreferenceResolution,https://paperswithcode.com/task/cross-document-coreference-resolution,Cross Document Coreference Resolution
http://w3id.org/mlso/vocab/ml_task_type/CrowdsourcedTextAggregation,https://paperswithcode.com/task/crowdsourced-text-aggregation,Crowdsourced Text Aggregation
http://w3id.org/mlso/vocab/ml_task_type/CulturalVocalBurstsIntensityPrediction,https://paperswithcode.com/task/culture,Cultural Vocal Bursts Intensity Prediction
http://w3id.org/mlso/vocab/ml_task_type/CurvedTextDetection,https://paperswithcode.com/task/curved-text-detection,Curved Text Detection
http://w3id.org/mlso/vocab/ml_task_type/DarkHumorDetection,https://paperswithcode.com/task/dark-humor-detection,Dark Humor Detection
http://w3id.org/mlso/vocab/ml_task_type/Data-to-TextGeneration,https://paperswithcode.com/task/data-to-text-generation,Data-to-Text Generation
http://w3id.org/mlso/vocab/ml_task_type/DataAugmentation,https://paperswithcode.com/task/data-augmentation,Data Augmentation
http://w3id.org/mlso/vocab/ml_task_type/DataIntegration,https://paperswithcode.com/task/data-integration,Data Integration
http://w3id.org/mlso/vocab/ml_task_type/DataSummarization,https://paperswithcode.com/task/data-summarization,Data Summarization
http://w3id.org/mlso/vocab/ml_task_type/DataVisualization,https://paperswithcode.com/task/data-visualization,Data Visualization
http://w3id.org/mlso/vocab/ml_task_type/De-identification,https://paperswithcode.com/task/de-identification,De-identification
http://w3id.org/mlso/vocab/ml_task_type/Deblurring,https://paperswithcode.com/task/deblurring,Deblurring
http://w3id.org/mlso/vocab/ml_task_type/DeceptionDetection,https://paperswithcode.com/task/deception-detection,Deception Detection
http://w3id.org/mlso/vocab/ml_task_type/Decipherment,https://paperswithcode.com/task/decipherment,Decipherment
http://w3id.org/mlso/vocab/ml_task_type/DeepFakeDetection,https://paperswithcode.com/task/deepfake-detection,DeepFake Detection
http://w3id.org/mlso/vocab/ml_task_type/DefinitionExtraction,https://paperswithcode.com/task/definition-extraction,Definition Extraction
http://w3id.org/mlso/vocab/ml_task_type/DefinitionModelling,https://paperswithcode.com/task/definition-modelling,Definition Modelling
http://w3id.org/mlso/vocab/ml_task_type/DefocusBlurDetection,https://paperswithcode.com/task/defocus-blur-detection,Defocus Blur Detection
http://w3id.org/mlso/vocab/ml_task_type/DefocusEstimation,https://paperswithcode.com/task/defocus-estimation,Defocus Estimation
http://w3id.org/mlso/vocab/ml_task_type/Denoising,https://paperswithcode.com/task/denoising,Denoising
http://w3id.org/mlso/vocab/ml_task_type/DenseCaptioning,https://paperswithcode.com/task/dense-captioning,Dense Captioning
http://w3id.org/mlso/vocab/ml_task_type/DensePixelCorrespondenceEstimation,https://paperswithcode.com/task/dense-pixel-correspondence-estimation,Dense Pixel Correspondence Estimation
http://w3id.org/mlso/vocab/ml_task_type/DensityEstimation,https://paperswithcode.com/task/density-estimation,Density Estimation
http://w3id.org/mlso/vocab/ml_task_type/DepressionDetection,https://paperswithcode.com/task/depression-detection,Depression Detection
http://w3id.org/mlso/vocab/ml_task_type/Depth-awareVideoPanopticSegmentation,https://paperswithcode.com/task/depth-aware-video-panoptic-segmentation,Depth-aware Video Panoptic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/DepthAleatoricUncertaintyEstimation,https://paperswithcode.com/task/depth-aleatoric-uncertainty-estimation,Depth Aleatoric Uncertainty Estimation
http://w3id.org/mlso/vocab/ml_task_type/DepthAnomalyDetectionandSegmentation,https://paperswithcode.com/task/depth-anomaly-detection-and-segmentation,Depth Anomaly Detection and Segmentation
http://w3id.org/mlso/vocab/ml_task_type/DepthCompletion,https://paperswithcode.com/task/depth-completion,Depth Completion
http://w3id.org/mlso/vocab/ml_task_type/DepthImageEstimation,https://paperswithcode.com/task/depth-image-estimation,Depth Image Estimation
http://w3id.org/mlso/vocab/ml_task_type/DepthMapSuper-Resolution,https://paperswithcode.com/task/depth-map-super-resolution,Depth Map Super-Resolution
http://w3id.org/mlso/vocab/ml_task_type/DepthPrediction,https://paperswithcode.com/task/depth-prediction,Depth Prediction
http://w3id.org/mlso/vocab/ml_task_type/DiabeticRetinopathyDetection,https://paperswithcode.com/task/diabetic-retinopathy-detection,Diabetic Retinopathy Detection
http://w3id.org/mlso/vocab/ml_task_type/DiabeticRetinopathyGrading,https://paperswithcode.com/task/diabetic-retinopathy-grading,Diabetic Retinopathy Grading
http://w3id.org/mlso/vocab/ml_task_type/DialectIdentification,https://paperswithcode.com/task/dialect-identification,Dialect Identification
http://w3id.org/mlso/vocab/ml_task_type/DialogActClassification,https://paperswithcode.com/task/dialog-act-classification,Dialog Act Classification
http://w3id.org/mlso/vocab/ml_task_type/DialogueActClassification,https://paperswithcode.com/task/dialogue-act-classification,Dialogue Act Classification
http://w3id.org/mlso/vocab/ml_task_type/DialogueEvaluation,https://paperswithcode.com/task/dialogue-evaluation,Dialogue Evaluation
http://w3id.org/mlso/vocab/ml_task_type/DialogueManagement,https://paperswithcode.com/task/dialogue-management,Dialogue Management
http://w3id.org/mlso/vocab/ml_task_type/DialogueRewriting,https://paperswithcode.com/task/dialogue-rewriting,Dialogue Rewriting
http://w3id.org/mlso/vocab/ml_task_type/DialogueSafetyPrediction,https://paperswithcode.com/task/dialogue-safety-prediction,Dialogue Safety Prediction
http://w3id.org/mlso/vocab/ml_task_type/DialogueStateTracking,https://paperswithcode.com/task/dialogue-state-tracking,Dialogue State Tracking
